MessageID,Timestamp,Sender,Message,Length,Label
4358,2023-11-17 01:27:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4359,2023-02-16 02:37:00,KnownContact,Are you coming to the party tonight?,36,Ham
4360,2023-11-19 12:12:00,KnownContact,Can you call me when you're free?,33,Ham
4361,2023-01-22 07:28:00,KnownContact,Can you call me when you're free?,33,Ham
4362,2023-06-05 21:38:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4363,2023-11-08 00:06:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4364,2023-08-09 18:46:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4365,2023-06-22 04:20:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4366,2023-06-28 01:19:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4367,2023-08-22 03:57:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4368,2023-11-01 06:54:00,Unknown,"I'm on my way, see you soon.",28,Ham
4369,2023-12-26 01:34:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
4370,2023-06-29 23:00:00,Unknown,Please send me the report by end of the day.,44,Ham
4371,2023-07-10 01:58:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4372,2023-03-26 19:36:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4373,2023-11-16 12:30:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
4374,2023-05-07 22:38:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
4375,2023-08-30 02:33:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4376,2023-12-29 09:57:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4377,2023-08-27 00:35:00,Unknown,Can you call me when you're free?,33,Ham
4378,2023-06-26 23:12:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
4379,2023-03-13 18:23:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
4380,2023-10-17 04:22:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
4381,2023-05-07 04:02:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4382,2023-07-13 04:39:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
4383,2023-11-16 05:04:00,Unknown,Are you coming to the party tonight?,36,Ham
4384,2023-09-18 05:23:00,Unknown,Can you call me when you're free?,33,Ham
4385,2023-10-15 03:41:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
4386,2023-01-13 14:59:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4387,2023-10-10 10:11:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4388,2023-03-21 17:18:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4389,2023-06-02 22:54:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4390,2023-01-17 15:10:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4391,2023-09-11 14:04:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4392,2023-05-25 18:58:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4393,2023-02-11 06:42:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4394,2023-10-30 14:51:00,KnownContact,Can you call me when you're free?,33,Ham
4395,2023-12-30 23:46:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4396,2023-04-16 17:16:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4397,2023-03-26 03:33:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4398,2023-10-26 15:13:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4399,2023-03-25 20:40:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4400,2023-03-24 01:44:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4401,2023-05-12 14:05:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4402,2023-01-24 05:47:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
4403,2023-07-01 01:53:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4404,2023-06-05 21:28:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
4405,2023-05-21 03:12:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
4406,2023-01-10 18:20:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4407,2023-03-17 11:03:00,Unknown,Are you coming to the party tonight?,36,Ham
4408,2023-05-09 06:13:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
4409,2023-01-17 12:52:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
4410,2023-09-03 12:13:00,KnownContact,Please send me the report by end of the day.,44,Ham
4411,2023-04-09 00:54:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4412,2023-10-01 11:40:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
4413,2023-05-22 00:20:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
4414,2023-10-05 01:38:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4415,2023-06-06 06:43:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4416,2023-04-04 08:30:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4417,2023-01-13 10:38:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4418,2023-03-28 09:33:00,Unknown,Can you call me when you're free?,33,Ham
4419,2023-11-05 15:31:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
4420,2023-09-25 00:22:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4421,2023-01-20 16:35:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4422,2023-01-19 16:11:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4423,2023-02-09 04:29:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
4424,2023-12-16 00:33:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4425,2023-02-13 21:58:00,Unknown,Are you coming to the party tonight?,36,Ham
4426,2023-02-14 19:06:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
4427,2023-11-07 08:21:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4428,2023-06-16 04:06:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4429,2023-03-19 22:39:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
4430,2023-01-06 12:25:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4431,2023-07-01 19:46:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4432,2023-09-22 11:08:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
4433,2023-11-25 18:04:00,Unknown,Please send me the report by end of the day.,44,Ham
4434,2023-09-28 01:44:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4435,2023-07-27 13:29:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4436,2023-07-02 23:27:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4437,2023-07-02 20:16:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4438,2023-02-02 03:06:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4439,2023-01-29 04:51:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4440,2023-03-15 02:13:00,KnownContact,Please send me the report by end of the day.,44,Ham
4441,2023-12-23 01:37:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4442,2023-02-01 00:53:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
4443,2023-09-24 16:34:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4444,2023-03-20 18:36:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4445,2023-03-03 11:36:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4446,2023-10-25 12:34:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
4447,2023-12-03 09:05:00,KnownContact,Can you call me when you're free?,33,Ham
4448,2023-02-04 19:20:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4449,2023-07-20 15:32:00,Unknown,"I'm on my way, see you soon.",28,Ham
4450,2023-05-08 10:00:00,Unknown,Can you call me when you're free?,33,Ham
4451,2023-01-19 01:14:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
4452,2023-05-13 07:53:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
4453,2023-11-22 08:44:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4454,2023-12-28 07:16:00,Unknown,Please send me the report by end of the day.,44,Ham
4455,2023-01-04 23:32:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4456,2023-04-25 00:30:00,Unknown,Can you call me when you're free?,33,Ham
4457,2023-11-15 13:25:00,Unknown,Are you coming to the party tonight?,36,Ham
4458,2023-02-27 11:27:00,KnownContact,Please send me the report by end of the day.,44,Ham
4459,2023-04-11 15:36:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4460,2023-01-24 08:43:00,KnownContact,Are you coming to the party tonight?,36,Ham
4461,2023-10-21 10:39:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
4462,2023-08-29 12:57:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4463,2023-03-26 19:37:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4464,2023-12-20 15:24:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
4465,2023-01-28 04:45:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4466,2023-06-21 19:33:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
4467,2023-07-16 06:50:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4468,2023-02-17 21:34:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4469,2023-07-06 01:33:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4470,2023-08-05 17:26:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4471,2023-10-15 15:07:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4472,2023-06-12 21:06:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4473,2023-11-16 16:23:00,Unknown,Can you call me when you're free?,33,Ham
4474,2023-08-02 01:50:00,Unknown,Please send me the report by end of the day.,44,Ham
4475,2023-03-14 12:13:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
4476,2023-07-28 17:39:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
4477,2023-07-13 19:43:00,Unknown,Are you coming to the party tonight?,36,Ham
4478,2023-11-15 03:16:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4479,2023-07-30 12:29:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
4480,2023-01-11 16:12:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4481,2023-05-01 06:04:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
4482,2023-06-06 01:54:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4483,2023-05-05 21:40:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4484,2023-02-09 23:50:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
4485,2023-03-11 05:36:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4486,2023-06-21 06:36:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4487,2023-04-17 18:07:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4488,2023-01-17 07:41:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4489,2023-01-23 05:39:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4490,2023-07-09 08:27:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4491,2023-03-29 13:23:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4492,2023-11-17 15:44:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4493,2023-01-09 09:34:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4494,2023-07-08 23:06:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4495,2023-08-22 03:52:00,Unknown,Please send me the report by end of the day.,44,Ham
4496,2023-05-18 13:31:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4497,2023-10-21 14:56:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4498,2023-04-25 22:17:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4499,2023-05-01 09:41:00,Unknown,Are you coming to the party tonight?,36,Ham
4500,2023-12-04 09:47:00,KnownContact,Please send me the report by end of the day.,44,Ham
4501,2023-02-06 10:15:00,Unknown,Please send me the report by end of the day.,44,Ham
4502,2023-06-16 23:57:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4503,2023-11-05 09:35:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4504,2023-02-02 01:19:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
4505,2023-05-09 21:48:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4506,2023-08-31 16:57:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4507,2023-12-02 03:16:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4508,2023-08-02 05:55:00,KnownContact,Please send me the report by end of the day.,44,Ham
4509,2023-07-26 02:28:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4510,2023-07-01 01:33:00,Unknown,Please send me the report by end of the day.,44,Ham
4511,2023-01-19 15:45:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4512,2023-04-21 10:57:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4513,2023-04-22 08:58:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
4514,2023-04-14 15:33:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4515,2023-06-27 01:29:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
4516,2023-04-02 01:32:00,Unknown,Please send me the report by end of the day.,44,Ham
4517,2023-06-11 15:46:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
4518,2023-01-30 22:03:00,KnownContact,Please send me the report by end of the day.,44,Ham
4519,2023-10-15 18:25:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4520,2023-02-19 15:00:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4521,2023-03-06 22:33:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4522,2023-06-30 19:05:00,KnownContact,Can you call me when you're free?,33,Ham
4523,2023-05-29 23:08:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4524,2023-06-05 08:27:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4525,2023-09-06 20:08:00,KnownContact,Please send me the report by end of the day.,44,Ham
4526,2023-02-01 21:18:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
4527,2023-10-19 17:08:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4528,2023-09-20 08:58:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4529,2023-12-27 21:05:00,Unknown,"I'm on my way, see you soon.",28,Ham
4530,2023-03-12 21:30:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4531,2023-07-30 13:18:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4532,2023-10-20 18:35:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4533,2023-02-17 13:47:00,Unknown,Are you coming to the party tonight?,36,Ham
4534,2023-01-31 11:02:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4535,2023-12-03 05:13:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4536,2023-07-17 16:46:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4537,2023-10-29 05:55:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
4538,2023-08-26 17:05:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4539,2023-07-12 23:40:00,Unknown,Please send me the report by end of the day.,44,Ham
4540,2023-10-16 05:35:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4541,2023-08-15 21:52:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4542,2023-03-07 18:02:00,Unknown,Please send me the report by end of the day.,44,Ham
4543,2023-08-17 07:46:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4544,2023-04-01 09:05:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4545,2023-02-12 15:54:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4546,2023-06-29 10:05:00,Unknown,Are you coming to the party tonight?,36,Ham
4547,2023-09-13 18:43:00,KnownContact,Please send me the report by end of the day.,44,Ham
4548,2023-02-27 05:44:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
4549,2023-10-15 13:07:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4550,2023-10-27 03:04:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4551,2023-07-09 06:10:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4552,2023-10-03 23:12:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4553,2023-08-08 06:40:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4554,2023-05-11 06:59:00,Unknown,"I'm on my way, see you soon.",28,Ham
4555,2023-10-01 02:22:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
4556,2023-11-11 02:12:00,Unknown,"I'm on my way, see you soon.",28,Ham
4557,2023-11-14 08:13:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4558,2023-08-18 04:36:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4559,2023-11-19 15:39:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4560,2023-08-13 15:48:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4561,2023-01-22 00:54:00,KnownContact,Can you call me when you're free?,33,Ham
4562,2023-07-07 22:25:00,Unknown,Can you call me when you're free?,33,Ham
4563,2023-05-15 05:19:00,KnownContact,Please send me the report by end of the day.,44,Ham
4564,2023-02-09 11:04:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4565,2023-09-10 16:40:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
4566,2023-11-06 20:04:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4567,2023-03-28 05:26:00,Unknown,Get cheap loans now with instant approval. Limited offer!,57,Spam
4568,2023-05-12 19:58:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
4569,2023-12-15 08:01:00,Unknown,Are you coming to the party tonight?,36,Ham
4570,2023-10-20 04:06:00,Unknown,Are you coming to the party tonight?,36,Ham
4571,2023-02-19 00:43:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
4572,2023-05-09 19:09:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4573,2023-09-29 06:04:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4574,2023-10-10 17:04:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4575,2023-03-20 21:30:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4576,2023-12-17 09:35:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4577,2023-05-23 15:19:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4578,2023-11-20 09:00:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4579,2023-11-21 20:25:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4580,2023-07-11 14:23:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
4581,2023-04-18 05:48:00,KnownContact,Please send me the report by end of the day.,44,Ham
4582,2023-05-29 11:15:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4583,2023-09-07 03:30:00,Unknown,Can you call me when you're free?,33,Ham
4584,2023-02-05 00:29:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4585,2023-09-26 07:55:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4586,2023-08-14 13:29:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4587,2023-06-19 08:17:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
4588,2023-07-15 09:50:00,Unknown,"I'm on my way, see you soon.",28,Ham
4589,2023-07-05 07:05:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
4590,2023-12-07 05:19:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4591,2023-02-25 20:29:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4592,2023-04-23 06:12:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
4593,2023-12-24 17:16:00,Unknown,Are you coming to the party tonight?,36,Ham
4594,2023-11-25 05:25:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4595,2023-06-26 20:55:00,KnownContact,Please send me the report by end of the day.,44,Ham
4596,2023-05-04 14:05:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4597,2023-10-04 08:21:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
4598,2023-09-15 12:08:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4599,2023-02-18 23:39:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4600,2023-01-31 08:48:00,KnownContact,Please send me the report by end of the day.,44,Ham
4601,2023-10-09 12:33:00,KnownContact,Can you call me when you're free?,33,Ham
4602,2023-04-16 11:01:00,Unknown,Can you call me when you're free?,33,Ham
4603,2023-06-17 03:07:00,Unknown,Can you call me when you're free?,33,Ham
4604,2023-03-17 14:40:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4605,2023-12-12 06:43:00,Unknown,Please send me the report by end of the day.,44,Ham
4606,2023-11-06 11:08:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4607,2023-07-05 00:45:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4608,2023-07-10 16:49:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4609,2023-09-21 07:58:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4610,2023-11-24 22:11:00,KnownContact,Are you coming to the party tonight?,36,Ham
4611,2023-01-12 08:05:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4612,2023-03-31 19:23:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4613,2023-07-06 00:25:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
4614,2023-04-23 20:53:00,Unknown,Please send me the report by end of the day.,44,Ham
4615,2023-08-11 21:02:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4616,2023-04-07 17:37:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4617,2023-11-24 06:04:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4618,2023-06-19 08:07:00,Unknown,"I'm on my way, see you soon.",28,Ham
4619,2023-10-05 16:22:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4620,2023-04-07 06:22:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4621,2023-11-24 08:06:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4622,2023-06-23 12:01:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
4623,2023-03-24 02:05:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4624,2023-01-22 21:44:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4625,2023-05-06 12:57:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4626,2023-06-04 10:33:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4627,2023-02-02 14:37:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4628,2023-06-17 11:52:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4629,2023-01-12 20:28:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
4630,2023-10-09 00:47:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
4631,2023-02-02 23:50:00,KnownContact,Please send me the report by end of the day.,44,Ham
4632,2023-10-09 05:55:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4633,2023-03-02 21:12:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
4634,2023-10-07 09:55:00,Unknown,Can you call me when you're free?,33,Ham
4635,2023-06-21 06:58:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4636,2023-06-27 15:39:00,Unknown,"I'm on my way, see you soon.",28,Ham
4637,2023-12-18 09:50:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4638,2023-05-22 23:39:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4639,2023-03-13 02:41:00,Unknown,Please send me the report by end of the day.,44,Ham
4640,2023-01-13 07:22:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
4641,2023-01-03 13:18:00,KnownContact,Please send me the report by end of the day.,44,Ham
4642,2023-10-04 02:48:00,Unknown,"I'm on my way, see you soon.",28,Ham
4643,2023-01-15 05:34:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4644,2023-11-12 04:36:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4645,2023-07-15 15:23:00,Unknown,Please send me the report by end of the day.,44,Ham
4646,2023-10-14 03:57:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
4647,2023-03-07 18:02:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4648,2023-01-02 03:42:00,Unknown,Can you call me when you're free?,33,Ham
4649,2023-03-15 05:36:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4650,2023-12-08 19:56:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4651,2023-01-11 22:55:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
4652,2023-11-10 00:59:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4653,2023-04-13 13:07:00,Unknown,Can you call me when you're free?,33,Ham
4654,2023-04-27 00:04:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4655,2023-06-20 10:50:00,KnownContact,Are you coming to the party tonight?,36,Ham
4656,2023-12-11 01:09:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4657,2023-09-23 02:50:00,KnownContact,Are you coming to the party tonight?,36,Ham
4658,2023-11-09 05:01:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
4659,2023-02-26 11:00:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
4660,2023-06-22 09:27:00,KnownContact,Please send me the report by end of the day.,44,Ham
4661,2023-04-07 15:07:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4662,2023-05-17 00:04:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4663,2023-01-05 06:08:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4664,2023-04-12 08:41:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4665,2023-09-02 09:17:00,Unknown,Are you coming to the party tonight?,36,Ham
4666,2023-12-21 08:57:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4667,2023-12-22 13:16:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
